gene_id,12_sorted.bam.gtf,16_sorted.bam.gtf,20_sorted.bam.gtf,248_sorted.bam.gtf,249_sorted.bam.gtf,24_sorted.bam.gtf,250_sorted.bam.gtf,260_sorted.bam.gtf,261_sorted.bam.gtf,262_sorted.bam.gtf,5_sorted.bam.gtf,8_sorted.bam.gtf
FUN_015919,2,0,0,0,0,1,0,0,0,0,0,0
FUN_017720,0,0,0,0,0,0,0,0,0,0,0,0
FUN_015914,0,0,0,0,0,0,0,0,0,0,0,0
FUN_015915,4,22,0,2,0,2,0,1,0,0,12,4
FUN_015916,0,0,0,0,0,0,0,0,0,0,0,0
FUN_015917,0,0,1,0,1,1,1,1,1,2,0,1
FUN_015910,0,0,0,0,0,0,0,0,0,0,0,0
FUN_017723,0,0,0,0,0,0,0,0,0,0,0,0
FUN_015912,0,0,0,0,0,0,0,0,0,2,0,0
FUN_015913,0,0,0,0,0,0,0,0,0,0,0,0
FUN_039332,0,0,0,0,0,0,0,0,0,0,0,0
FUN_039333,1,0,0,0,0,0,2,0,0,0,0,2
FUN_039330,0,13,165,12,11,0,18,14,11,11,84,122
FUN_039331,0,7,51,0,6,5,0,12,0,6,33,19
FUN_039336,0,0,0,0,0,0,0,2,2,6,0,0
FUN_039337,0,0,6,0,2,0,0,2,0,1,0,0
FUN_039334,0,0,0,0,0,0,0,0,0,0,0,0
FUN_039335,0,0,1,0,0,2,0,0,0,0,0,0
FUN_017725,0,0,0,1,0,0,0,0,0,1,0,0
FUN_039338,5,8,13,12,0,4,0,12,20,18,16,20
FUN_039339,0,1,0,0,0,0,0,0,0,0,0,0
FUN_018512,13,5,5,0,0,0,0,0,0,13,0,10
FUN_017727,0,0,0,0,0,0,0,0,0,4,2,16
FUN_018510,0,2,0,4,0,11,0,0,0,0,1,0
FUN_019351,1,1,0,0,0,0,1,0,1,1,1,1
FUN_032632,50,82,116,40,20,35,14,20,17,20,74,52
FUN_027069,0,0,0,0,0,0,0,0,0,0,0,0
FUN_027068,2,0,1,0,0,0,0,1,0,0,0,1
FUN_032633,9,0,8,4,0,6,0,0,3,0,5,4
FUN_027065,126,111,101,296,144,82,100,163,204,238,110,102
FUN_027064,0,0,0,0,0,0,0,0,0,0,0,0
FUN_027067,38,45,50,56,59,52,30,107,134,142,39,31
FUN_027066,109,105,114,71,24,141,29,186,143,206,45,88
FUN_027061,0,0,0,0,0,0,4,0,4,0,0,6
FUN_027060,4,4,2,2,0,2,0,1,0,0,0,7
FUN_027063,3,11,4,1,0,4,1,1,0,0,0,0
FUN_027062,5,0,0,0,0,0,0,0,0,2,0,8
FUN_006566,0,9,6,0,0,5,0,0,0,0,0,0
FUN_032636,0,0,11,0,0,0,0,0,0,0,0,0
FUN_035616,0,0,0,0,2,0,0,0,0,0,0,0
FUN_032637,31,42,56,27,17,25,15,90,42,65,10,31
FUN_006823,8,0,4,10,0,0,0,7,18,11,0,0
FUN_005188,9,12,16,13,0,14,0,0,8,11,13,19
FUN_032635,0,0,0,0,0,0,0,0,0,0,0,0
FUN_011467,0,0,1,0,0,0,0,0,0,1,0,0
FUN_027160,0,3,0,0,0,0,0,0,3,0,0,0
FUN_032638,0,24,0,17,13,11,6,0,10,18,11,0
FUN_017206,0,0,0,0,0,0,0,0,0,0,0,0
FUN_017207,0,4,0,0,0,0,0,0,0,0,0,0
FUN_017204,0,0,0,0,5,7,0,0,6,5,0,2
FUN_017205,0,0,0,0,0,2,3,0,0,0,0,0
FUN_017202,6,0,3,2,0,2,0,0,2,2,0,0
FUN_017203,0,3,0,0,0,4,0,0,0,0,0,0
FUN_017200,21,0,20,0,0,10,0,0,0,4,0,0
FUN_017201,0,0,0,0,0,0,5,0,7,0,0,0
FUN_005182,122,249,217,49,43,280,52,142,102,47,135,278
FUN_017208,0,0,0,0,0,0,0,0,0,0,0,0
FUN_017209,0,0,0,0,0,0,0,0,0,0,0,0
FUN_004132,4,8,7,72,72,0,42,14,6,20,7,0
FUN_041379,2,1,1,14,6,1,12,3,3,7,1,1
FUN_040619,9,3,0,0,0,0,0,0,0,0,0,0
FUN_033585,0,0,5,0,0,0,0,0,0,0,0,0
FUN_004638,53,48,45,65,106,50,40,116,121,135,62,61
FUN_004636,22,15,45,105,16,26,12,0,11,0,26,31
FUN_033589,0,0,0,0,0,0,0,0,0,0,0,0
FUN_023915,0,3,0,0,0,0,0,0,0,0,2,0
FUN_033588,12,0,0,0,0,0,2,0,0,0,0,0
FUN_031636,11,6,0,7,0,0,0,0,1,0,0,0
FUN_031635,33,63,67,29,17,33,0,32,62,60,35,26
FUN_027933,33,63,42,596,253,43,93,93,112,142,85,17
FUN_018156,0,0,0,3,0,0,0,0,0,2,0,0
FUN_027931,4,17,0,11,17,12,13,23,17,10,7,0
FUN_018154,4,0,0,0,0,0,6,0,0,0,0,0
FUN_018153,0,0,3,0,0,0,0,2,0,0,0,0
FUN_018152,7,9,12,3,8,11,0,11,10,12,15,7
FUN_018151,0,1,1,0,1,1,0,0,0,0,0,0
FUN_018150,7,4,9,3,5,6,0,10,4,6,8,3
FUN_023911,0,0,0,0,0,0,0,0,0,0,0,0
FUN_027939,16,3,9,7,0,27,0,20,13,14,18,16
FUN_027938,3,0,5,49,0,6,7,84,67,86,0,5
FUN_018159,18,0,67,0,0,12,4,0,0,0,13,4
FUN_018158,0,0,2,0,0,0,0,0,0,0,0,0
FUN_031631,0,0,0,0,0,0,0,0,0,5,0,0
FUN_023912,0,6,1,0,0,4,0,4,0,3,0,3
FUN_017899,27,16,25,106,41,22,53,51,71,34,10,33
FUN_026084,9,4,17,0,0,11,3,3,2,1,5,0
FUN_026085,5,2,2,6,0,2,0,0,1,4,2,0
FUN_026086,31,8,36,18,2,38,2,16,13,20,23,3
FUN_026087,34,18,12,7,6,23,0,12,28,11,51,53
FUN_026080,57,149,116,174,214,81,109,117,135,124,93,114
FUN_026081,11,14,24,24,14,11,0,42,18,16,8,23
FUN_026082,1,1,0,0,0,0,0,0,0,1,0,2
FUN_026083,22,33,20,56,13,33,21,31,25,27,23,23
FUN_026088,113,116,129,193,108,116,147,228,246,206,105,78
FUN_026089,0,0,0,0,0,0,0,0,0,0,0,0
FUN_025575,13,21,7,71,29,19,32,25,15,32,0,31
FUN_025574,10,0,0,0,0,0,0,0,0,0,0,0
FUN_025577,0,0,0,0,0,4,0,0,0,0,0,7
FUN_025576,16,24,12,4,3,31,4,47,53,57,5,9
FUN_025571,33,38,33,12,28,23,23,37,26,25,10,23
FUN_025570,3,0,0,6,0,3,0,0,0,0,0,0
FUN_025573,20,22,23,16,44,18,17,36,25,36,7,16
FUN_025572,30,44,33,58,24,22,0,35,34,28,49,39
FUN_025579,32,16,30,38,7,21,18,14,48,51,11,21
FUN_025578,57,96,45,105,31,64,36,89,114,144,45,106
FUN_007527,0,0,1,0,0,0,0,0,0,0,1,1
FUN_025139,24,23,16,9,5,6,0,15,24,10,10,22
FUN_025138,14,10,20,0,8,22,0,0,15,11,18,25
FUN_017894,12,5,2,9,14,0,0,15,10,10,0,0
FUN_034677,0,0,0,0,0,0,0,0,0,0,0,0
FUN_019204,0,3,0,3,0,6,1,4,0,0,8,6
FUN_019205,0,2,0,3,0,6,2,6,0,0,7,6
FUN_019206,3,5,2,0,0,0,0,1,0,0,0,0
FUN_019207,0,6,0,0,0,0,4,0,0,0,5,5
FUN_019200,3,0,0,0,0,2,0,0,0,0,3,1
FUN_019201,0,0,0,0,0,0,0,0,0,0,0,0
FUN_019202,0,0,0,0,0,0,0,0,0,0,0,2
FUN_019203,3,0,0,0,4,0,0,0,9,0,4,0
FUN_019208,4,0,0,0,0,0,0,4,0,2,0,0
FUN_019209,0,0,0,0,0,0,0,0,0,0,0,1
FUN_002628,0,0,0,0,0,0,0,0,0,0,0,0
FUN_024628,60,76,72,182,64,97,35,193,234,274,63,67
FUN_024629,66,80,94,58,44,74,55,157,143,117,90,62
FUN_024622,15,15,12,14,9,17,12,24,44,10,14,0
FUN_024623,0,0,0,0,0,0,0,0,0,0,0,0
FUN_024620,26,0,33,155,145,12,72,57,24,44,4,16
FUN_024621,0,5,5,70,96,0,18,16,10,22,5,0
FUN_024626,6,15,14,0,4,5,4,0,9,6,0,9
FUN_024627,0,3,3,0,0,1,0,0,0,4,0,0
FUN_024624,4,2,6,0,0,0,0,0,0,0,0,0
FUN_024625,72,122,107,41,83,37,46,104,121,103,50,138
FUN_005937,0,0,0,0,0,2,0,0,0,0,0,0
FUN_005936,0,6,0,0,0,0,0,0,0,0,0,0
FUN_005935,0,0,0,0,0,0,0,0,0,9,0,0
FUN_005934,0,0,0,0,0,0,0,0,0,0,0,0
FUN_005933,0,0,0,0,0,0,0,0,0,0,0,5
FUN_005932,0,0,0,0,0,0,0,0,0,0,0,0
FUN_005931,0,0,11,0,0,5,0,10,8,16,0,0
FUN_005930,0,0,3,0,0,0,0,0,0,0,0,5
FUN_000552,7,0,8,14,0,0,9,4,6,5,0,0
FUN_005939,5,6,4,2,0,4,0,3,6,5,0,6
FUN_005938,17,10,3,4,0,13,2,2,4,7,0,9
FUN_021052,0,0,0,0,0,0,0,0,0,0,0,0
FUN_021053,0,3,3,0,0,10,0,0,0,0,6,5
FUN_021050,2,4,0,5,0,0,0,0,0,2,2,7
FUN_021051,0,0,0,0,0,0,0,0,0,0,5,0
FUN_021056,0,0,0,0,0,4,0,0,0,0,0,0
FUN_021057,0,0,0,0,0,1,0,1,0,2,1,0
FUN_021054,0,0,0,0,0,0,0,0,1,0,1,0
FUN_021055,0,1,0,2,0,1,8,1,1,0,2,2
FUN_021058,0,0,0,0,0,0,0,0,1,0,0,0
FUN_021059,0,0,0,0,0,1,0,0,0,0,0,1
FUN_003377,0,6,0,0,0,4,0,0,0,1,2,0
FUN_028111,6,11,9,16,0,41,1,21,6,32,9,12
FUN_028112,0,2,0,0,0,9,0,0,0,0,1,0
FUN_023227,57,69,74,178,81,84,64,62,70,67,73,91
FUN_028113,0,10,0,6,6,7,4,3,4,3,0,8
FUN_014585,0,0,0,0,5,0,9,15,7,11,0,10
FUN_028114,30,23,29,34,0,14,23,49,46,40,22,46
FUN_014586,28,26,13,4,10,16,5,20,12,18,13,22
FUN_003372,0,0,0,8,0,2,0,0,0,0,0,0
FUN_023224,102,202,178,146,148,83,113,383,357,245,112,152
FUN_028116,76,69,73,46,22,22,0,37,25,34,78,67
FUN_023223,25,49,67,0,5,17,0,20,23,27,49,32
FUN_003370,0,1,0,0,0,4,1,4,0,0,3,5
FUN_014581,24,17,5,4,4,0,0,0,0,6,6,11
FUN_038148,27,28,25,0,0,15,0,67,28,21,14,48
FUN_038149,0,0,4,0,0,0,0,0,0,4,0,2
FUN_014582,0,17,12,3,0,8,0,11,9,0,13,15
FUN_038142,44,94,117,122,55,51,56,93,88,66,52,73
FUN_038143,36,19,52,18,12,19,20,27,24,29,27,39
FUN_038140,29,25,36,34,16,0,13,83,70,49,21,40
FUN_038141,12,26,6,10,0,12,13,60,42,60,13,17
FUN_038146,13,14,0,21,0,21,9,16,18,13,14,21
FUN_038147,20,31,32,26,0,24,12,30,46,57,21,17
FUN_038144,135,106,124,29,13,110,11,68,95,77,99,99
FUN_038145,16,60,56,16,54,19,22,58,56,103,12,43
FUN_035679,24,13,24,19,5,30,0,55,27,35,14,21
FUN_035678,15,19,23,0,23,17,22,13,32,26,17,31
FUN_035677,105,93,129,157,33,132,25,90,124,117,70,141
FUN_035676,86,88,102,126,17,74,38,88,135,155,69,71
FUN_035675,47,54,49,9,8,35,16,43,57,107,31,39
FUN_035674,0,18,6,25,23,5,14,21,7,26,6,15
FUN_035673,38,40,38,17,12,32,10,67,48,29,23,32
FUN_035672,13,34,41,11,0,30,21,41,48,46,30,39
FUN_035671,12,30,0,12,4,11,0,28,29,24,13,20
FUN_035670,22,30,33,0,15,45,7,104,80,85,64,34
FUN_001898,82,88,106,53,21,86,38,79,96,110,89,93
FUN_001899,35,45,35,17,37,15,23,58,79,43,21,38
FUN_001894,4,18,13,3,4,12,2,0,0,2,18,1
FUN_001895,0,0,1,3,0,0,2,0,2,1,1,0
FUN_001896,0,5,2,3,0,0,0,9,3,4,6,0
FUN_001897,0,11,6,4,0,0,0,0,0,5,4,0
FUN_001890,0,13,0,6,0,8,0,10,0,5,0,0
FUN_001891,0,1,0,0,0,0,0,0,0,0,0,0
FUN_001892,0,0,0,0,0,0,0,0,0,0,0,0
FUN_001893,0,23,4,0,0,12,0,0,0,20,0,0
FUN_020015,0,0,0,0,0,0,0,0,0,0,0,0
FUN_020014,0,0,0,0,0,0,0,0,0,0,0,0
FUN_020017,0,0,0,0,0,0,0,1,0,1,1,0
FUN_020016,0,0,0,0,0,0,0,0,0,0,0,1
FUN_020011,1,1,2,1,1,0,1,2,1,3,0,0
FUN_020010,0,0,0,0,0,0,0,0,0,0,0,0
FUN_020013,0,0,0,0,0,0,0,0,0,0,0,0
FUN_020012,0,0,0,0,0,0,0,0,0,0,0,0
FUN_020019,0,0,0,0,0,0,0,1,0,1,1,0
FUN_020018,0,0,0,0,0,0,0,1,0,1,1,0
FUN_034589,1,1,0,0,0,0,0,0,0,0,0,1
FUN_036098,0,0,0,1,0,0,1,0,2,0,0,0
FUN_036099,50,65,89,487,212,83,95,161,208,330,47,46
FUN_036092,129,114,121,2,0,72,0,8,8,12,88,77
FUN_007528,1,1,0,1,0,0,1,0,0,1,0,1
FUN_036090,2,4,0,0,0,2,0,0,0,0,0,6
FUN_021528,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036096,32,27,51,38,6,42,23,16,22,12,23,37
FUN_036097,46,31,40,10,42,22,18,51,77,92,23,59
FUN_036094,2,6,4,0,3,0,4,0,0,2,0,0
FUN_036095,194,216,215,61,65,150,72,203,117,83,121,144
FUN_001766,392,419,377,37,28,170,10,216,188,117,143,285
FUN_001767,10,0,0,38,12,0,25,60,62,54,0,0
FUN_001764,0,0,0,0,3,0,8,0,0,2,0,0
FUN_001765,61,56,30,2,0,37,0,5,0,11,28,50
FUN_001762,12,7,6,0,0,0,3,31,23,13,2,6
FUN_001763,10,0,4,6,4,0,0,13,17,29,6,4
FUN_001760,1,0,0,0,0,1,1,0,0,0,1,0
FUN_001761,0,0,0,0,0,0,2,0,0,0,0,0
FUN_001768,0,0,0,0,9,0,0,11,27,12,0,7
FUN_001769,0,0,5,6,0,0,0,6,10,0,0,8
FUN_007395,2,1,1,1,0,1,0,0,0,1,1,1
FUN_007394,0,0,0,1,0,1,0,0,0,0,0,1
FUN_007397,1,0,0,1,0,1,0,0,0,0,0,0
FUN_007396,0,0,1,0,0,1,0,0,1,0,1,1
FUN_007391,0,1,0,2,0,1,0,0,0,0,1,0
FUN_007390,0,0,1,1,0,1,0,0,0,0,1,0
FUN_007393,0,1,0,1,0,0,0,0,1,0,1,0
FUN_007392,2,1,2,1,0,1,1,0,1,1,1,2
FUN_021529,1,1,0,0,0,0,0,0,0,0,0,0
FUN_007399,0,0,0,2,1,1,0,0,1,0,1,1
FUN_007398,0,1,0,0,0,0,0,0,0,0,0,0
FUN_036328,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036329,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036324,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036325,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036326,0,2,0,0,0,1,0,1,0,0,0,0
FUN_036327,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036320,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036321,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036322,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036323,0,0,0,0,0,0,0,0,0,0,0,0
FUN_007649,0,0,0,0,0,0,0,0,0,0,0,0
FUN_007648,4,5,0,8,0,0,0,0,0,0,0,0
FUN_007647,5,0,0,0,0,0,0,0,0,0,0,24
FUN_007646,106,129,74,60,23,90,40,84,111,87,76,59
FUN_007645,181,234,254,97,47,208,60,146,189,160,167,207
FUN_007644,5,0,0,0,0,0,0,0,0,0,8,0
FUN_007643,0,0,0,0,0,0,0,0,0,0,0,0
FUN_007642,0,0,0,0,0,0,0,0,0,0,3,0
FUN_007641,0,0,0,0,0,0,0,0,0,0,0,0
FUN_007640,0,0,0,0,0,0,0,3,0,0,0,0
FUN_027548,0,0,0,0,0,0,0,0,0,0,0,0
FUN_027549,6,6,0,4,0,0,2,3,6,17,5,7
FUN_027542,0,0,0,0,0,0,0,0,0,0,0,0
FUN_032399,0,0,4,0,0,0,0,0,1,0,0,0
FUN_027540,0,0,0,0,0,0,0,0,0,0,0,0
FUN_027541,3,10,7,0,0,3,0,0,0,0,4,0
FUN_027546,3,3,0,0,0,0,4,0,0,4,3,11
FUN_027547,0,0,0,0,0,0,0,0,0,0,0,0
FUN_027544,0,0,0,0,0,0,0,0,0,0,0,0
FUN_027545,11,0,0,0,0,0,0,0,0,0,0,0
FUN_000387,57,59,54,62,17,63,33,30,32,68,76,42
FUN_000386,0,0,0,0,0,0,0,0,0,0,0,0
FUN_000385,2,6,0,0,0,0,0,0,0,0,0,0
FUN_000384,25,39,54,12,0,55,0,27,9,10,40,35
FUN_000383,177,334,231,16,0,215,0,10,0,6,124,208
FUN_000382,0,0,0,0,0,12,0,0,0,0,9,5
FUN_000381,0,0,0,0,0,0,2,0,1,0,2,0
FUN_000380,0,0,0,0,0,0,0,0,0,0,6,10
FUN_041269,0,17,0,0,0,6,0,0,0,0,4,0
FUN_000389,4,0,0,0,1,0,0,0,7,0,0,0
FUN_000388,5,5,2,3,5,6,2,2,3,1,0,1
FUN_013308,0,0,0,0,0,0,0,0,0,0,6,0
FUN_033318,14,0,6,1,0,0,0,3,0,0,2,3
FUN_033319,0,0,0,0,0,0,0,0,0,0,0,0
FUN_033316,10,0,4,4,1,0,2,0,2,4,0,8
FUN_033317,0,0,0,0,0,0,0,5,0,0,0,1
FUN_033314,0,0,0,0,0,0,0,0,0,0,0,0
FUN_033315,0,0,0,0,0,0,0,0,0,0,0,4
FUN_033312,0,2,0,0,0,1,0,0,0,0,0,0
FUN_033313,0,4,6,4,0,13,2,1,5,0,2,3
FUN_033310,0,2,0,0,1,0,0,0,0,0,0,0
FUN_033311,0,0,0,0,0,0,0,3,0,0,0,0
FUN_044196,4,0,1,0,0,9,1,6,2,6,4,2
FUN_019645,0,0,0,1,0,0,0,0,0,0,0,0
FUN_043878,23,21,24,133,33,28,49,46,43,59,27,29
FUN_041966,0,9,10,5,0,7,0,0,6,13,14,0
FUN_043879,8,3,5,18,3,11,7,22,25,50,19,13
FUN_013303,0,0,0,0,0,0,0,4,0,0,13,22
FUN_001039,22,66,0,0,0,5,0,4,3,0,0,34
FUN_041262,0,0,0,0,0,0,0,0,0,0,10,0
FUN_019640,0,0,0,0,0,0,0,0,0,0,0,0
FUN_013301,0,0,0,0,0,0,0,0,0,0,0,0
FUN_044193,6,0,2,0,0,4,0,3,4,6,3,4
FUN_016809,0,0,0,0,0,0,0,0,0,0,0,0
FUN_016808,0,0,0,0,0,1,0,0,0,0,0,0
FUN_044190,2,0,2,2,0,1,0,3,2,3,2,3
FUN_016803,14,10,7,35,5,0,41,27,18,62,5,0
FUN_016802,0,0,0,0,0,9,0,0,0,0,0,0
FUN_016801,0,0,0,20,0,0,29,9,8,10,0,0
FUN_016800,21,14,0,98,33,23,50,28,17,24,7,8
FUN_016807,7,5,10,0,0,0,0,0,0,0,0,0
FUN_016806,1,1,1,1,0,0,0,3,1,1,0,2
FUN_016805,1,0,1,1,1,1,0,1,2,1,0,0
FUN_016804,7,0,0,11,0,6,10,0,0,0,0,0
FUN_013305,0,0,0,0,0,0,0,0,4,0,0,0
FUN_042089,0,0,0,0,0,0,0,0,0,0,0,0
FUN_002699,0,0,4,5,5,2,1,19,24,19,2,4
FUN_001031,10,11,26,531,222,22,168,254,179,276,12,7
FUN_041968,20,35,57,81,40,19,58,27,24,31,20,31
FUN_001037,0,0,0,3,2,0,0,0,8,4,0,0
FUN_008570,0,0,0,0,0,0,0,0,5,9,0,5
FUN_008571,0,0,0,0,0,0,0,0,0,0,0,0
FUN_008572,0,1,5,0,0,0,0,0,0,0,0,3
FUN_008573,3,4,7,24,0,0,4,0,5,0,11,0
FUN_008574,0,0,0,0,0,0,0,0,0,0,0,0
FUN_006519,17,30,42,24,0,25,12,13,9,14,17,34
FUN_008576,0,0,6,0,0,0,0,42,24,0,0,0
FUN_008577,21,29,24,19,9,20,0,17,20,20,30,13
FUN_008578,8,2,20,4,10,12,0,21,11,8,0,13
FUN_008579,21,10,18,18,10,24,11,13,22,39,8,20
FUN_006516,0,0,0,0,0,0,0,0,0,0,0,0
FUN_006517,0,0,0,0,0,0,0,0,20,5,0,0
FUN_006510,1,0,0,0,0,0,0,0,0,0,0,0
FUN_006511,0,0,0,0,0,0,0,0,0,0,0,0
FUN_006512,5,8,0,0,0,3,0,9,0,0,5,0
FUN_006513,0,6,0,0,0,0,0,3,0,0,0,1
FUN_042899,0,0,29,0,0,13,0,0,0,0,46,43
FUN_042898,88,56,0,0,0,0,0,0,0,0,31,61
FUN_042895,1,0,2,3,3,0,1,2,2,2,1,0
FUN_042894,1,0,0,3,4,0,0,1,1,5,0,0
FUN_042897,76,61,0,0,3,0,0,0,0,0,23,34
FUN_042896,187,167,0,0,0,0,0,0,0,0,69,62
FUN_042891,600,467,4,0,0,0,0,0,12,6,260,292
FUN_042890,840,693,0,0,0,14,7,17,0,14,304,316
FUN_042893,1,0,2,1,1,0,1,1,1,2,0,0
FUN_042892,1030,731,35,7,3,26,11,0,16,0,322,405
FUN_040000,0,13,0,0,0,0,0,0,0,0,0,0
FUN_010321,0,0,0,0,1,0,0,0,1,0,0,0
FUN_010322,0,0,0,0,0,0,0,0,0,1,0,0
FUN_040003,0,0,0,0,0,0,0,0,0,0,0,7
FUN_040004,33,58,56,177,37,59,30,105,143,158,64,77
FUN_004603,193,366,235,15,9,0,4,0,24,18,121,326
FUN_004600,10,0,0,0,0,0,0,0,0,0,4,0
FUN_004601,111,71,107,0,0,7,0,0,4,9,90,110
FUN_040008,0,0,0,29,30,8,20,48,31,48,0,3
FUN_040009,0,0,0,0,0,9,0,0,0,8,0,0
FUN_004608,28,27,12,0,15,0,5,0,0,11,0,44
FUN_004609,0,0,18,63,41,12,25,76,51,91,5,4
FUN_007995,308,320,487,478,249,409,329,733,636,636,333,336
FUN_032959,1,3,0,0,0,2,0,0,1,2,2,0
FUN_032958,32,41,39,73,19,24,27,103,57,59,33,22
FUN_032957,2,0,2,0,0,0,0,0,0,0,0,0
FUN_032956,11,7,0,9,0,6,0,10,5,0,0,6
FUN_032955,0,0,9,0,0,0,0,0,0,0,0,0
FUN_032954,8,4,5,8,0,0,0,6,4,1,7,9
FUN_032953,11,0,0,0,0,3,12,0,0,0,4,2
FUN_032952,0,0,0,0,0,0,0,0,0,0,0,0
FUN_032951,0,0,0,0,0,0,0,0,0,0,0,0
FUN_043228,23,19,16,0,0,27,0,0,0,4,13,43
FUN_005400,0,0,0,0,0,0,0,0,0,0,0,1
FUN_014596,22,21,15,27,39,32,3,33,24,24,5,21
FUN_039982,170,137,184,326,222,124,132,187,235,283,141,146
FUN_005406,0,0,0,0,0,0,0,0,2,0,0,0
FUN_008517,138,139,155,181,67,125,52,130,179,314,78,102
FUN_002525,0,0,14,11,4,10,0,0,0,6,0,5
FUN_002524,3,6,0,0,0,0,0,3,0,0,32,8
FUN_002527,0,51,18,12,0,30,0,76,50,50,106,0
FUN_011052,0,0,0,0,1,1,0,0,1,1,2,0
FUN_002521,1,0,1,1,0,0,1,0,1,3,0,0
FUN_002520,0,0,0,0,0,0,0,0,0,0,0,0
FUN_002523,8,30,11,6,0,24,0,14,19,9,72,38
FUN_011056,13,15,5,944,1221,26,835,1056,856,1162,5,13
FUN_011059,41,40,54,69,0,50,19,90,75,109,43,74
FUN_011058,14,13,13,19,0,26,22,36,36,49,24,17
FUN_002529,16,21,25,14,0,29,10,56,45,67,51,34
FUN_002528,0,0,0,0,0,0,0,0,0,0,0,0
FUN_009514,111,162,158,209,205,126,168,177,214,181,110,176
FUN_011589,0,0,0,0,0,0,0,0,0,0,0,0
FUN_011588,0,1,0,0,0,2,0,0,0,0,0,0
FUN_011583,0,0,0,0,0,0,0,0,0,0,0,0
FUN_011582,4,0,0,0,0,0,0,0,0,0,0,0
FUN_011581,3,0,0,0,0,0,0,0,0,0,0,0
FUN_011580,17,58,14,36,0,30,0,11,9,12,15,38
FUN_011587,0,0,0,0,0,0,0,0,0,0,0,2
FUN_011586,0,0,0,0,0,0,0,0,0,0,0,0
FUN_011585,0,0,0,0,0,0,0,0,0,0,0,0
FUN_011584,0,0,0,0,0,0,0,0,0,0,0,0
FUN_000602,6,99,28,0,5,61,4,0,0,11,11,20
FUN_000603,0,0,27,0,0,0,0,4,3,7,0,9
FUN_000600,10,50,166,32,0,5,4,0,13,14,5,15
FUN_000601,0,0,0,0,0,0,0,0,0,0,0,0
FUN_000606,6,6,28,23,25,21,30,49,50,32,0,8
FUN_000607,44,45,53,42,39,46,20,113,106,63,65,52
FUN_029289,11,5,18,9,0,0,0,0,14,8,24,12
FUN_000605,15,0,7,0,0,17,0,0,0,0,34,0
FUN_029287,0,0,1,1,0,2,0,0,0,2,0,0
FUN_029286,13,56,14,18,14,10,18,21,16,21,34,14
FUN_029285,3,0,1,21,5,0,17,4,6,9,0,3
FUN_029284,17,0,0,1023,508,11,307,286,454,535,11,2
FUN_029283,9,7,31,452,122,15,112,123,177,379,0,2
FUN_029282,0,0,2,38,17,0,13,53,15,38,0,0
FUN_029281,10,4,15,0,3,4,3,3,8,7,7,4
FUN_029280,0,1,0,0,0,1,0,0,1,0,4,3
FUN_030173,0,0,0,0,0,0,0,0,0,0,0,0
FUN_044221,6,1,2,10,1,3,6,2,2,6,2,2
FUN_005177,171,214,235,393,90,272,119,507,555,593,193,164
FUN_030171,4,0,0,0,0,0,0,0,0,0,0,0
FUN_041738,68,108,95,182,60,108,38,173,187,144,75,73
FUN_030170,0,0,0,1,0,0,0,0,0,0,0,0
FUN_030177,114,0,80,7,1,4,3,335,459,170,0,3
FUN_044225,0,2,2,0,0,0,0,0,0,0,0,0
FUN_030175,0,0,0,0,0,0,0,0,0,0,0,10
FUN_041199,0,0,0,0,0,0,0,0,0,0,0,0
FUN_044227,5,2,5,8,2,7,2,8,18,33,4,6
FUN_041737,18,31,25,26,0,42,0,34,20,45,23,26
FUN_003956,0,0,0,0,0,0,0,0,0,0,6,7
FUN_041736,30,22,11,6,40,24,29,16,31,17,15,23
FUN_038747,0,6,9,3,0,0,14,4,3,15,0,0
FUN_013495,2,0,2,2,2,0,2,1,1,2,1,1
FUN_016586,79,83,55,129,47,50,28,105,163,154,60,41
FUN_016587,111,56,102,16,3,79,0,60,96,24,69,61
FUN_016584,10,6,0,0,6,6,5,0,0,0,0,18
FUN_013568,0,2,0,0,0,0,0,0,0,0,3,0
FUN_016582,6,3,16,5,15,4,5,7,14,0,0,6
FUN_016583,7,31,25,25,9,21,0,42,45,34,28,6
FUN_016580,80,32,40,19,27,36,13,45,56,40,15,50
FUN_016581,0,2,0,0,0,0,0,0,0,8,0,6
FUN_013563,4,0,0,20,0,0,0,0,0,0,5,0
FUN_013562,0,7,7,15,3,14,15,15,31,16,16,4
FUN_013561,17,16,8,6,3,31,12,22,12,18,16,15
FUN_013560,25,34,28,0,0,13,0,42,21,29,11,35
FUN_013567,0,0,0,0,0,0,0,0,0,0,0,0
FUN_013566,0,0,0,0,0,0,0,0,0,0,0,0
FUN_016588,44,40,62,44,7,44,16,38,50,70,56,57
FUN_013564,0,0,0,0,0,0,0,0,0,0,0,0
FUN_041196,4,0,0,2,0,0,0,0,0,1,2,2
FUN_038369,0,0,0,0,0,0,0,0,0,0,0,0
